"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Rbcn-3A",-0.0501983944261204,2.71667506147544,-0.153968183941635,0.878013478359234,0.878013478359234,-4.66140548308962
"Lon",-0.0599499841496214,3.73173508365825,-0.153948972304229,0.878028578117841,0.878028578117841,-4.66140586257041
"brv1",-0.0144936978592535,0.16783626967714,-0.153919979512631,0.878051365649633,0.878051365649633,-4.66140643516538
"CG18745",-0.0802719825079823,3.48560911131778,-0.153906835359499,0.878061696624121,0.878061696624121,-4.66140669472118
"Akh",0.12733921319424,3.61937199532444,0.153818631002455,0.87813102358216,0.87813102358216,-4.66140843590772
"CG8079",0.0838009618136974,2.89811359441703,0.15379493914061,0.878149645100104,0.878149645100104,-4.66140890342393
"Ttd14",-0.0547525561560294,4.32086093184357,-0.15375336367118,0.878182323084082,0.878182323084082,-4.66140972366703
"Cyp6a2",-0.05887657764271,3.25529078810048,-0.153717159990257,0.878210779057757,0.878210779057757,-4.66141043774959
"CG5611",-0.0966648604968228,4.30210820647497,-0.153697974629292,0.878225858753096,0.878225858753096,-4.66141081609417
"CG5590",-0.0443140590440598,5.88702217222842,-0.153668382839803,0.878249117990356,0.878249117990356,-4.66141139956606
"CG6094",0.0832342118065887,5.24134553154303,0.153576812311165,0.878321093384539,0.878321093384539,-4.6614132043839
"ds",-0.0377886724258578,0.773597853631504,-0.153552707188371,0.878340040433745,0.878340040433745,-4.66141367930737
"ScpX",-0.0630297716574431,6.24221170211449,-0.153482051962495,0.878395577089062,0.878395577089062,-4.66141507094035
"CG12155",-0.046240953121286,2.4407848965643,-0.153480689106182,0.8783966483319,0.8783966483319,-4.66141509777703
"CG9498",-0.0903863694164726,3.54066839534519,-0.153456357767971,0.878415773476307,0.878415773476307,-4.66141557685734
"l(2)10685",-0.0620373911389027,2.43384970785066,-0.153372216482081,0.878481911548145,0.878481911548145,-4.6614172330015
"CG13430",-0.120792093943126,3.37668505011999,-0.153275204882113,0.878558167220885,0.878558167220885,-4.66141914134456
"AstA-R1",0.0418976409164338,0.7782490363998,0.153261059667999,0.878569286119229,0.878569286119229,-4.66141941949838
"mys",0.0652176493936052,4.85903450721017,0.153232362875933,0.878591843414667,0.878591843414667,-4.66141998371803
"CG33278",-0.0456460861725941,1.21437701023672,-0.153032417102303,0.878749014843392,0.878749014843392,-4.66142391200615
"ND-ASHI",0.0646720825192437,7.37076875898595,0.15300942819266,0.878767086053907,0.878767086053907,-4.6614243633355
"Df31",-0.0814076753655151,10.1888431663762,-0.152946466184209,0.878816579800983,0.878816579800983,-4.66142559908919
"PMP34",0.0701035198890581,4.58214631189923,0.152888409449063,0.878862217993701,0.878862217993701,-4.66142673811697
"Tsp97E",0.0499631550967612,5.28169389188508,0.152836053334976,0.878903375300036,0.878903375300036,-4.66142776493259
"CG32459",-0.0504257629056142,2.40804711239697,-0.152807416191218,0.878925887190024,0.878925887190024,-4.66142832641973
"E(spl)m3-HLH",-0.0721639664052682,3.6294558973763,-0.152797407365131,0.878933755232555,0.878933755232555,-4.66142852263753
"Prp38",0.0528942641732062,4.53559759651723,0.152756611471096,0.878965825436109,0.878965825436109,-4.66142932228686
"CG10927",-0.0640286355681994,1.64734874051813,-0.152723191961517,0.878992097114867,0.878992097114867,-4.66142997719113
"CG8563",-0.0475994380244002,0.833330206311613,-0.152691348606561,0.879017129876309,0.879017129876309,-4.66143060107515
"CG15296",-0.0438910702222313,0.866202355947849,-0.152648552608454,0.87905077294533,0.87905077294533,-4.66143143934176
"AttA",0.13962989979942,5.04749173918892,0.152603047600609,0.87908654588271,0.87908654588271,-4.66143233041362
"CG18769",-0.0550009825823721,3.86291883782173,-0.152560122493452,0.879120290908314,0.879120290908314,-4.66143317072304
"ArgRS-m",-0.052114148644101,2.46581012197805,-0.152557488410747,0.879122361666125,0.879122361666125,-4.6614332222806
"TfIIB",0.0510471749264862,6.13349216293985,0.152479501718128,0.87918367050711,0.87918367050711,-4.66143474833116
"Swim",-0.0597317950186418,6.01962715839698,-0.152462186395249,0.879197282960049,0.879197282960049,-4.6614350870532
"Acp32CD",-0.0200721703144858,0.44570318355441,-0.152430029221261,0.879222563440877,0.879222563440877,-4.66143571600931
"CG5828",-0.0677546635358581,4.08274510978583,-0.152390716412012,0.879253469521086,0.879253469521086,-4.66143648474109
"l(2)efl",-0.0850180543921715,7.79415117431029,-0.15210025390997,0.879481824749162,0.879481824749162,-4.66144215837396
"CG34200",0.128165061821831,9.43158684336818,0.152026002942479,0.879540200865264,0.879540200865264,-4.6614436069901
