"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CG1738",-0.769053920764287,4.56840025293693,-1.4896597112715,0.140153696131804,0.140153696131804,-6.2181265595052
"ash1",-0.497716630301202,2.62994991910809,-1.48631851185614,0.141033367909448,0.141033367909448,-6.22300492611974
"Dscam3",0.310715876357487,0.701277158945651,1.4860412513194,0.141106558914875,0.141106558914875,-6.22340927815591
"CG3277",0.522265456339261,1.49807529931186,1.48591159434369,0.141140795856693,0.141140795856693,-6.22359834315558
"CG14817",-1.03818151744485,4.92700459310348,-1.48542245515801,0.141270015435861,0.141270015435861,-6.22431146220718
"GstE11",0.691792405900523,6.85998186845443,1.48440862639456,0.141538141041224,0.141538141041224,-6.22578882117727
"CG4053",-0.615526204680456,4.49368298033576,-1.48433295166489,0.141558170570868,0.141558170570868,-6.2258990566422
"CG6425",-0.535668063106884,2.16204796355536,-1.4838183277825,0.141694439657502,0.141694439657502,-6.226648568618
"fs(1)h",-0.663074492839607,2.8442199985245,-1.48368448725823,0.141729896576854,0.141729896576854,-6.22684345718667
"7B2",-0.75523252028269,4.51386039391842,-1.48275512323203,0.141976294392439,0.141976294392439,-6.22819626824309
"CG3308",-0.511841105137217,5.04687160918846,-1.48273783213157,0.141980881871683,0.141980881871683,-6.22822143009408
"CG5335",-0.667141067873489,4.93762332036631,-1.4823596670295,0.142081241359129,0.142081241359129,-6.22877166295367
"CG3726",0.646954620159029,3.43963949078596,1.48126276813269,0.142372656159675,0.142372656159675,-6.23036690616335
"enok",-0.357941738163814,2.16391945626484,-1.48123324390833,0.142380506359472,0.142380506359472,-6.23040982840131
"CG12971",0.110156813303989,0.113826419980995,1.48070881312061,0.142520003733804,0.142520003733804,-6.23117210937341
"p47",0.529453418828262,6.88632442805263,1.47855445934028,0.143094178170604,0.143094178170604,-6.23430086415662
"CG11906",-0.605235816278772,2.30428613086573,-1.47837510973453,0.143142059488174,0.143142059488174,-6.23456113781236
"CG10916",0.865352982757328,5.67250703401493,1.47817669597091,0.143195044986503,0.143195044986503,-6.23484904266851
"CG30343",-1.27657941339877,3.4753180851843,-1.47809483838464,0.143216909149587,0.143216909149587,-6.23496781002953
"adp",0.540201393020032,3.72382723960146,1.47800237484929,0.143241609299038,0.143241609299038,-6.23510195808865
"stum",-0.133392178194737,0.110966200520843,-1.4770901682346,0.143485469081119,0.143485469081119,-6.23642498046354
"CG2519",-0.389423194640602,2.38475109106021,-1.47655402715943,0.143628946675126,0.143628946675126,-6.23720221348086
"msi",-0.538607851841054,3.00886836097664,-1.47652493532422,0.143636735192966,0.143636735192966,-6.23724437968342
"Mdr65",-0.769101553339136,2.7736059094902,-1.47634955705833,0.143683694762661,0.143683694762661,-6.23749855925168
"CG11790",0.552700032274208,6.75886401072891,1.4745230396659,0.144173479027834,0.144173479027834,-6.24014406963099
"del",1.13877394210344,5.76729511765304,1.47410331120567,0.144286214011947,0.144286214011947,-6.24075156160758
"Mis12",-0.740578336778855,4.76793384623332,-1.47318166505564,0.144534000639598,0.144534000639598,-6.24208492640217
"CG13295",-0.85334942354808,4.904334750419,-1.47301287398612,0.144579416454857,0.144579416454857,-6.24232903431671
"CG43376",-0.574616881865341,0.294101590261117,-1.4727070822459,0.144661722756381,0.144661722756381,-6.24277120689769
"Fcp1",-0.542941146506002,2.31184376458911,-1.47257701260358,0.144696743126623,0.144696743126623,-6.24295926024541
"CG4995",0.761755195020071,3.71924532261054,1.47220473907521,0.144797011816263,0.144797011816263,-6.243497402429
"Rgk3",0.575295011240021,1.98626356019262,1.47151164687826,0.144983834685105,0.144983834685105,-6.24449896221289
"msd1",-0.783548142460698,5.14228290266937,-1.46966494566655,0.145482530679396,0.145482530679396,-6.24716537275645
"CG4607",-0.70226404537409,5.05639576151598,-1.46729136135756,0.146125473124355,0.146125473124355,-6.2505878738987
"sing",0.569144898474665,1.33351075951238,1.46602430127449,0.146469592267797,0.146469592267797,-6.25241271556671
"Usf",-0.66351034785976,3.07163482763873,-1.46592977422142,0.146495290030661,0.146495290030661,-6.25254879510319
"Gp93",0.587145391109692,5.2227955337389,1.4653876601131,0.146642734941596,0.146642734941596,-6.25332905258439
"Ran",-1.18528357206682,7.15682559841977,-1.46511801336062,0.146716116859713,0.146716116859713,-6.25371704953632
"Ptp4E",-0.467636855801537,2.78538334863554,-1.46489004106679,0.146778179763519,0.146778179763519,-6.25404502791849
"CG10445",0.371927923723547,0.824798631582512,1.46417772483663,0.146972231652456,0.146972231652456,-6.25506950852395
"Prosbeta5",0.621592661297707,8.75055925819531,1.46391901659012,0.147042759373275,0.147042759373275,-6.25544147564521
"CG15650",-0.25888417583429,0.168483087115163,-1.46367639843184,0.147108924641381,0.147108924641381,-6.2557902519949
"Prosbeta7",0.696060757086058,7.42964708714644,1.46327191146806,0.147219285273119,0.147219285273119,-6.25637160130915
"CG12107",-0.829443768474779,6.24633232930131,-1.46290501915643,0.14731944428596,0.14731944428596,-6.25689878580871
"CG15564",-0.0636848224733277,0.0149138208005999,-1.46243464923397,0.14744792955183,0.14744792955183,-6.25757447292547
"CG3394",0.570043748807414,6.1731349649444,1.46239753396646,0.147458071592827,0.147458071592827,-6.25762778028784
"cpa",0.64772075709205,5.46947049682503,1.46223574293541,0.147502288617596,0.147502288617596,-6.25786014009939
"CG1620",-0.405302328365318,6.09445135059428,-1.46154959924624,0.147689924427184,0.147689924427184,-6.25884528961085
"Sirt4",-0.606209131404841,4.66408608974173,-1.45833843588536,0.148570533044411,0.148570533044411,-6.26344997243386
"CG8399",0.465748700049932,5.44265947256521,1.45705385453009,0.148923949696028,0.148923949696028,-6.26528931992811
"Sherpa",0.532507607334971,3.65275399968527,1.45654136155916,0.149065130073092,0.149065130073092,-6.26602271146078
"ema",-0.546502637371186,3.10122771943502,-1.45516937916445,0.149443592691029,0.149443592691029,-6.26798485046894
"CG33970",-0.44360010516017,2.88105520018652,-1.45478372289105,0.149550110667596,0.149550110667596,-6.26853608025183
"CG10343",-0.554395179049276,4.60454108344402,-1.45474204418492,0.149561625826705,0.149561625826705,-6.26859564453881
"CG12885",-0.0965874883243422,0.14809623730859,-1.45447605031605,0.149635131902784,0.149635131902784,-6.26897574617651
"CG10306",0.380391155453885,7.26304822435309,1.45420406604188,0.149710322418731,0.149710322418731,-6.26936433978421
"CG2025",-0.515554188824825,3.29411451181111,-1.45420266931324,0.149710708622488,0.149710708622488,-6.26936633516204
"CG4744",0.793029804010583,1.61881008887442,1.45396262153349,0.149777094756427,0.149777094756427,-6.26970924232887
"CG1951",-0.412052428730048,2.74120619662338,-1.45247174543104,0.150189914463448,0.150189914463448,-6.2718377484973
"CG33124",0.636013033251369,1.29098321007465,1.45237501950982,0.150216728112951,0.150216728112951,-6.27197577132389
"pita",-0.5279340288963,3.37449072225223,-1.45229576597789,0.150238700965775,0.150238700965775,-6.2720888554598
"CG34133",-0.545503768211266,2.61128420262652,-1.45227339398451,0.150244903999313,0.150244903999313,-6.27212077622632
"bin",0.290185161455549,0.49704513782173,1.45197301054675,0.150328209919812,0.150328209919812,-6.27254932354705
"CG8060",-0.495623529842628,1.824444336663,-1.45187157566478,0.150356349151425,0.150356349151425,-6.27269401839464
"Mlf",-0.513595518674894,6.28547531165064,-1.45029382673954,0.150794562032139,0.150794562032139,-6.27494341000965
"CG13002",-0.414177476942726,0.421391097980841,-1.4499632806102,0.150886495253461,0.150886495253461,-6.27541437428717
"Dif",-1.0710896118461,1.93057093629223,-1.44968674504374,0.150963440187918,0.150963440187918,-6.27580830563384
"nolo",-0.472764097985335,0.884696930396715,-1.44963624159952,0.150977495860702,0.150977495860702,-6.27588024125837
"scat",-0.423148793806253,2.8080927618963,-1.44951178056866,0.151012139091628,0.151012139091628,-6.27605750973919
"Ge-1",-0.496984763008196,3.34258631769483,-1.44924472432852,0.151086493948453,0.151086493948453,-6.27643782622536
"sala",-0.650698451201937,0.489206317653386,-1.44900142087004,0.151154260190212,0.151154260190212,-6.27678425828382
"Mlc-c",0.953610058415768,5.73957439666166,1.44761264027222,0.151541522748833,0.151541522748833,-6.27876064111603
"Pdf",-1.14245388063317,4.69545372713466,-1.44739698932142,0.151601726156498,0.151601726156498,-6.27906737393823
"side",-0.248038598854943,0.670346896460681,-1.44617979484681,0.151941878992686,0.151941878992686,-6.28079784606237
"caix",-1.05094011325928,3.96243891763154,-1.44596636935047,0.152001583056898,0.152001583056898,-6.28110112825227
"beta'COP",0.504318509917886,3.99054815722617,1.44575314160206,0.152061249966027,0.152061249966027,-6.28140408697343
"CG4709",-0.472677689443784,2.81874011888416,-1.44208469760866,0.153090626110296,0.153090626110296,-6.28660964596312
"Tango5",-0.613724514385791,4.6688874685009,-1.44181932980205,0.153165297954712,0.153165297954712,-6.28698571814158
"Hsepi",-0.522467094731777,2.32860573504018,-1.44162654502121,0.153219563352436,0.153219563352436,-6.28725888634569
"CG13704",0.917174420824917,5.60002615240109,1.44159321063804,0.153228947882837,0.153228947882837,-6.28730611629276
"kto",0.408153518195614,2.40683494909067,1.44076866879394,0.153461220440566,0.153461220440566,-6.28847404118964
"CG31637",-0.45667874958402,3.83138932301919,-1.43994348667222,0.15369394624097,0.15369394624097,-6.2896422372275
"slv",0.640611117227153,3.13345427124288,1.4396969380859,0.153763533236306,0.153763533236306,-6.28999114837705
"ADD1",-0.342569247653017,2.38569255967056,-1.43921130545584,0.153900671737256,0.153900671737256,-6.29067824090555
"CG1628",-0.735577194960759,2.80102482857118,-1.43897642116067,0.15396703501504,0.15396703501504,-6.29101048557789
"mRpL46",-0.489929475101178,5.06875528552679,-1.43788987708248,0.154274311131536,0.154274311131536,-6.29254673534019
"wde",-0.541923906672126,3.27233969822456,-1.43609756671824,0.154782215629848,0.154782215629848,-6.29507844778539
"CG7668",0.382656392205213,6.12834408093191,1.43559006566615,0.154926265872765,0.154926265872765,-6.29579476864737
"CG46301",0.534954631870948,0.762531317023217,1.43547529310323,0.154958857546877,0.154958857546877,-6.29595673293091
"CG5880",-0.665960925484257,2.80807366507004,-1.43520804294649,0.155034768445485,0.155034768445485,-6.29633382222306
"CG2837",-0.626442180408903,1.3906952179622,-1.43519044551795,0.155039767904696,0.155039767904696,-6.29635864980763
"MESK2",-0.453714814185693,4.15066231278169,-1.43518785554785,0.155040503730106,0.155040503730106,-6.29636230387968
"FMRFa",-0.647561694904408,2.28646269086278,-1.43390503914456,0.15540529129187,0.15540529129187,-6.29817140111357
"Ac76E",-0.470634394896315,2.48990405441828,-1.43368741162223,0.155467242631397,0.155467242631397,-6.29847815863514
"CG1307",-0.695384729503606,5.12901051152774,-1.43343892371989,0.155538002239816,0.155538002239816,-6.29882836136329
"awd",-0.664948836722168,11.3532469093382,-1.4330081747511,0.155660721628231,0.155660721628231,-6.29943529426307
"drm",0.969514568281748,3.14798349573428,1.43150308979419,0.156090104492326,0.156090104492326,-6.30155462362906
"rost",-0.644742336050932,6.29847912531848,-1.43099903636312,0.156234109324034,0.156234109324034,-6.30226391429488
"AstC-R2",0.434421201718233,1.16918694502805,1.42972148629683,0.156599556892673,0.156599556892673,-6.30406058485664
"Pngl",0.522099780174073,4.06980420002499,1.42917611870978,0.156755762068227,0.156755762068227,-6.30482709261991
"NLaz",-0.798500227537952,6.16820683787787,-1.42705581248232,0.157364207379773,0.157364207379773,-6.30780451517453
"SCCRO3",0.748098891894408,3.02867334290075,1.42686486403591,0.157419091487087,0.157419091487087,-6.30807244655949
"CG16812",-0.483859150345496,4.69393123595434,-1.42520899509162,0.157895655788334,0.157895655788334,-6.31039446666004
"CG15739",-0.858448197794901,4.28729231305015,-1.42494957885194,0.157970417330908,0.157970417330908,-6.31075801286734
"Ostgamma",0.59026747810881,5.72446677537534,1.42483164561816,0.158004413707434,0.158004413707434,-6.3109232638143
"CG2292",0.621381583039393,1.7210795071851,1.42417216450881,0.158194625022812,0.158194625022812,-6.31184710511328
"CG10602",-0.42545635321955,5.73911564971274,-1.42284897917433,0.158576798254612,0.158576798254612,-6.31369947632226
"PEK",-0.396718398409641,3.53146417904641,-1.4227116164475,0.158616513230264,0.158616513230264,-6.31389168110721
"CG1468",0.720634336012767,5.75009683800803,1.42237306326289,0.158714430102466,0.158714430102466,-6.31436532623247
"Rab39",-0.596209764747603,3.88430351586644,-1.42230874759759,0.158733036843537,0.158733036843537,-6.3144552934754
"Cyp318a1",-0.594426496447443,1.29287416010465,-1.42176401154833,0.158890698276165,0.158890698276165,-6.315217136103
"Zir",0.374842180987191,2.30716168984012,1.42104829318607,0.159098030073309,0.159098030073309,-6.31621768451591
"CG13578",-0.721352399049468,1.1146423947698,-1.42102214682341,0.15910560818832,0.15910560818832,-6.31625422710875
"ss",0.227006801035747,0.484434667588202,1.42022345580881,0.159337230354919,0.159337230354919,-6.31737018268119
"CG33695",-0.46692071507378,2.34382917262186,-1.41977401095421,0.159467684537069,0.159467684537069,-6.31799789826131
"Cyp4d2",-0.554411645722311,3.12607031882156,-1.41799935819191,0.159983592556671,0.159983592556671,-6.32047461330974
"VhaSFD",-0.584972207623391,6.13648150448009,-1.41763830638132,0.160088710828101,0.160088710828101,-6.32097813821249
"CG34025",-0.242788243050362,0.240092397354119,-1.41380809790583,0.161207131851064,0.161207131851064,-6.32631225219539
"Opbp",-0.701438838553301,3.70718492197306,-1.41314591813819,0.161401096261087,0.161401096261087,-6.32723303930857
"DCTN2-p50",0.451353755191505,5.98019720509157,1.4130085841654,0.161441346324106,0.161441346324106,-6.32742395619315
"CG32017",-0.720753371278376,3.44389560732621,-1.41231688613068,0.161644187658866,0.161644187658866,-6.32838526200722
"Oseg2",-0.143598210081036,0.0826578181102832,-1.41175091387394,0.161810305469228,0.161810305469228,-6.32917150364201
"Prp8",-0.428383990524214,3.44552599058042,-1.41159866982383,0.161855012822798,0.161855012822798,-6.32938294796579
"Shab",-0.500232962399038,1.48691605975069,-1.41016316816141,0.162277023261014,0.162277023261014,-6.33137557834618
"CG3732",0.574482352962628,4.74792466840958,1.40950357111718,0.162471215664213,0.162471215664213,-6.33229052239424
"CG8192",0.392616132546758,0.527221047007824,1.40916065879154,0.162572243225905,0.162572243225905,-6.33276602383829
"CG13220",-0.499441114360702,6.53806773522349,-1.40238710577836,0.164577748521182,0.164577748521182,-6.34213602010358
"CG2911",0.823938244889598,4.53314802359152,1.40202922200682,0.164684235738331,0.164684235738331,-6.34262989167327
"Ugt58Fa",0.661865669792483,2.62847009060016,1.40094649583713,0.165006719322022,0.165006719322022,-6.34412329805461
"CG10915",-0.430178795149869,3.01987593488111,-1.40063919698327,0.16509833461257,0.16509833461257,-6.34454695566614
"drpr",0.48857268709434,3.99110199037684,1.40057512104095,0.165117442544448,0.165117442544448,-6.34463528281388
"CG4935",-0.618264091499737,3.180002453962,-1.40050126281659,0.165139469730198,0.165139469730198,-6.34473708982466
"gas",0.820293568699545,3.22763813131384,1.4004770436062,0.165146693262461,0.165146693262461,-6.34477047274385
"Or35a",-0.142188534387624,0.0795241901347293,-1.4004198647745,0.165163748170592,0.165163748170592,-6.34484928387854
"CG9981",-0.368229767767099,0.695256334662295,-1.39861456199946,0.165702915952989,0.165702915952989,-6.34733600465751
"Pten",-0.605484321597725,3.47224546279566,-1.39736794331344,0.166076014787621,0.166076014787621,-6.34905137942339
"CG15594",0.0622336873256807,0.0141329929158905,1.39624905437582,0.166411433181354,0.166411433181354,-6.35058975356223
"CG33914",0.407010377755311,0.332332525633111,1.39537189370034,0.166674749272032,0.166674749272032,-6.35179495106562
"MetRS",-0.492756245664245,4.07231871894554,-1.39494873125624,0.16680189299748,0.16680189299748,-6.3523761078146
"heix",-0.467281624345313,3.59458004130467,-1.39372078204927,0.167171263891155,0.167171263891155,-6.35406157960007
"CG10205",0.645920362107914,2.82750849529197,1.39351747561732,0.16723247943704,0.16723247943704,-6.354340499581
"RabX4",1.2791642380214,2.99822839368341,1.39255151487559,0.167523564485753,0.167523564485753,-6.35566518949352
"alpha-PheRS",-0.654386957342427,4.39990711408917,-1.39113042088506,0.167952504856825,0.167952504856825,-6.35761244341672
"org-1",-0.249704435459505,0.498993673202902,-1.39069543503336,0.168083967919445,0.168083967919445,-6.35820810374911
"rg",-0.353012111281057,1.67849993211059,-1.39046868931721,0.168152527052518,0.168152527052518,-6.35851853404965
"Syx4",-0.511398628134779,3.27577555372459,-1.38872498147887,0.168680471435699,0.168680471435699,-6.36090417550147
"Eogt",1.09325351973098,3.62623203434748,1.38856131479681,0.168730089937771,0.168730089937771,-6.36112794833265
"CG7582",1.06088821701829,2.85142160465816,1.38807248089573,0.168878355144193,0.168878355144193,-6.36179615539611
"Bap55",0.55333293389926,4.32874147822985,1.38738808817271,0.169086101314159,0.169086101314159,-6.36273130276404
"fog",-0.480192941991617,2.52505078292652,-1.38719440240731,0.169144929706512,0.169144929706512,-6.36299587318909
"Uba3",-0.43745941757548,4.75270407922881,-1.38680754638341,0.169262476715343,0.169262476715343,-6.36352420439674
"Cdk1",-0.682436887703374,5.19369466425063,-1.38242964930859,0.170597061524344,0.170597061524344,-6.36949332248187
"CG11112",-0.118987542075309,0.0502588823412962,-1.38241791005588,0.170600650951531,0.170600650951531,-6.36950930435696
"Or1a",-0.08511001853572,0.0455738457690384,-1.38234467428785,0.17062304502858,0.17062304502858,-6.36960900495983
"CG4282",-0.595854300072264,2.71824753194824,-1.38181927775979,0.17078376685437,0.17078376685437,-6.37032411356312
"cDIP",-0.523593930094665,3.79043065476438,-1.38175352222973,0.170803889978537,0.170803889978537,-6.37041359407276
"CG4975",-0.57800519679105,2.92430075182994,-1.37980975822726,0.171399556145101,0.171399556145101,-6.37305684399949
"CG32201",-0.115049333437001,0.0703266698062481,-1.37963223310291,0.171454037523235,0.171454037523235,-6.37329807661677
"CG15386",-1.13630123986982,5.10257364749339,-1.37898525856757,0.171652701798636,0.171652701798636,-6.37417697674033
"CG16713",0.897404916328091,8.91006996804921,1.37863389890009,0.17176066611436,0.17176066611436,-6.37465412595353
"Gk1",-0.605910283102202,3.73432334968259,-1.37757075235133,0.172087660528538,0.172087660528538,-6.3760971805327
"Ilp7",-0.240336730655505,0.487093288697499,-1.37723841219744,0.172189976403272,0.172189976403272,-6.3765480621243
"CG14275",0.596989942518207,6.53370402284251,1.37695427636355,0.172277488604367,0.172277488604367,-6.37693346319477
"Drp1",-0.394310892301217,3.88494301214266,-1.37330925267706,0.173403142193693,0.173403142193693,-6.38187082978287
"CG13920",-0.678654881141218,3.50215361899026,-1.37314068108377,0.173455335461781,0.173455335461781,-6.38209886613156
"pain",0.538275132138131,3.22190141739352,1.3694006070991,0.174616417600686,0.174616417600686,-6.38715140039342
"alph",-0.422636362936665,4.6242795812342,-1.36876914559675,0.174813032513775,0.174813032513775,-6.38800315470678
"slx1",-0.634679827914872,1.89065002567958,-1.36812376115717,0.175014156385319,0.175014156385319,-6.38887330142391
"CG15772",-0.598738609951795,0.623733240763649,-1.36810579701739,0.175019757140517,0.175019757140517,-6.38889751616739
"klar",-0.432188138807548,3.63925767682106,-1.36702608784869,0.175356632788701,0.175356632788701,-6.39035235134319
"shf",0.605949954860635,2.85276151223655,1.36696324573464,0.175376255061163,0.175376255061163,-6.39043699306077
"CG9766",-0.16640867485573,0.241147862915511,-1.36689499840076,0.175397566987843,0.175397566987843,-6.39052891083085
"mRpL33",-1.27930086296237,5.27102409294843,-1.36669743128725,0.175459273323548,0.175459273323548,-6.39079497605071
"CG7720",-0.449410080689823,5.81837360911732,-1.36606349033248,0.175657384106386,0.175657384106386,-6.3916484613647
"CG1275",0.652176090724366,6.97937913385334,1.36593746955612,0.17569678667839,0.17569678667839,-6.39181808017319
"Tango13",-0.569756700399475,3.32954370968236,-1.36554152978097,0.17582062776857,0.17582062776857,-6.39235090164639
"Spt5",0.448483856280868,4.32806712419568,1.36462686959547,0.17610696643527,0.17610696643527,-6.39358120794336
"CG2061",0.603608786988747,3.06033248879142,1.36433297402266,0.176199046949059,0.176199046949059,-6.39397635869585
"hrg",0.33459337697244,3.5917390110404,1.36410720310654,0.176269808128085,0.176269808128085,-6.39427985873172
"CG4880",-0.662978662296382,4.01409088826449,-1.36358315741995,0.176434137816171,0.176434137816171,-6.39498413954901
"mesh",0.523148555737813,3.02834039837241,1.36336572846653,0.176502353079698,0.176502353079698,-6.39527627299212
"BOD1",-0.446535785899745,3.11590480355037,-1.36294295384896,0.176635049949007,0.176635049949007,-6.39584417758404
"CG1024",-0.48340097643223,2.3098023390138,-1.3623083817222,0.176834366096286,0.176834366096286,-6.39669626961537
"Mgat1",-0.59005163329294,2.61443335843107,-1.36149653651367,0.177089611672954,0.177089611672954,-6.39778584790419
